what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286041395413
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286041395422
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286041453944
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286041460432
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286041635546
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286041732671
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286041736025
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286041738852
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286041740703
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286041748177
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286041756419
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286041763313
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1286041779315
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286041783535
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286041790851
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.format",1286041945533
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286042027518
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286042064285
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1286042075518
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286042077931
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286042089649
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286042103904
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286042106259
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286042117381
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286042117461
error,log,,,"Unhandled event loop exception",1286042117542
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286042134141
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286042137719
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286042150241
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.format",1286042154036
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286042231704
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1286042245122
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286042247903
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286042248972
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286042270584
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286042279128
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286042303031
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286042305209
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286042313188
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286042322261
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286042329801
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286042336235
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286042349764
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286042370781
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286042374027
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286042376680
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286042397909
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286042403914
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286042404407
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.format",1286042422979
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286042454498
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286042519279
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286042608626
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286042844589
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286042887808
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286042894566
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286042933224
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286042965182
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286042981692
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286042983906
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286042988658
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286043046736
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286043062916
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286043071291
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286043134855
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286043139097
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.format",1286043144149
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286043255248
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286043265229
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286043280557
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286043281253
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286043429978
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286043440175
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286043520558
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286043751770
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286043807741
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286043813394
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286043817079
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286043864831
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286043868324
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286043882012
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286043883440
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286043903797
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286043934548
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286043940163
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286043941517
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286043962795
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286043964672
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286044006146
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286044018195
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.format",1286044033392
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286044095641
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286044097105
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286044102516
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286044111198
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286044115339
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286044123676
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286044123726
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286044151584
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286044151601
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286044187303
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286044192228
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286044230330
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286044230674
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286044232033
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286044236197
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286044239339
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286044252213
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286044256588
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286044320393
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286044320401
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286044353923
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286044370665
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286044381916
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286044383866
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286044418780
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286044422343
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286044432888
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286044436344
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286044437343
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286044441660
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286044451090
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286044453948
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286045550573
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286045596625
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286045599737
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286045601857
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286045601948
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286045645926
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286045650093
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286045952935
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286045954830
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286045965614
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286045995736
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286046126574
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286046134079
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286046164071
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286046208117
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286046239767
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286046633540
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286046643668
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286046648694
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286046711248
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286046713478
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286046795773
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286048435978
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286048517833
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286048523071
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286048523176
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286048532401
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286048540390
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1286048570676
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286048596994
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286048600839
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286048667095
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286048685591
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286048703115
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286048729770
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286048740817
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286048747828
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286048900697
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286048926170
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286049276125
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286049303473
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286049322872
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286049364119
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286049398245
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286049405580
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286049405696
error,log,,,"Unhandled event loop exception",1286049405754
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286049408526
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286049426846
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1286049427867
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286049430729
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286049687219
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286052646005
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286052701561
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286053026089
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286053126761
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286053135565
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286053135664
error,log,,,"Unhandled event loop exception",1286053135727
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286053139147
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286053155864
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286053205465
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286053205888
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286053206450
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286053206665
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286053207231
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286053207683
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286053249445
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286053249909
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286053281324
